Recipe ID,Ingredients Found in Instructions,len(ingredients)
2135,0,6
2136,3,8
2137,5,7
2138,4,5
2139,0,4
2140,5,7
2141,5,7
2142,2,7
2143,1,8
2144,5,5
2145,0,4
2146,3,4
2147,1,2
2148,0,4
2149,3,6
2150,3,5
2151,1,2
2152,0,2
2153,4,6
2154,2,4
2155,6,8
2156,3,6
2157,2,3
2158,4,6
2159,5,7
2160,3,7
2161,3,4
2162,5,9
2163,2,7
2164,2,3
2165,0,6
2166,1,5
2167,1,6
2168,1,2
2169,5,8
2170,6,7
2171,1,2
2172,3,3
2173,2,5
2174,7,8
2175,1,3
2176,5,7
2177,4,4
2178,6,8
2179,1,1
2180,2,3
2181,0,1
2182,2,2
2183,1,2
2184,2,2
2185,1,5
2186,6,9
2187,1,5
2188,5,7
2189,3,3
2190,2,3
2191,2,5
2192,4,7
2193,2,5
2194,2,4
2195,3,5
2196,1,1
2197,2,2
2198,0,2
2199,5,8
2200,1,2
2201,2,5
2202,2,2
2203,2,3
2204,1,5
2205,4,6
2206,2,5
2207,2,2
2208,2,7
2209,1,7
2210,1,6
2211,2,3
2212,3,4
2213,2,5
2214,5,8
2215,3,4
2216,0,3
2217,2,4
2218,1,4
2219,1,3
2220,2,4
2221,3,4
2222,1,4
2223,2,2
2224,6,7
2225,5,7
2226,1,3
2227,1,7
2228,4,7
2229,2,3
2230,0,2
2231,2,4
2232,5,6
2233,2,5
2234,0,6
2235,2,3
2236,2,6
2237,5,7
2238,0,2
2239,1,7
2240,2,4
2241,0,5
2242,5,6
2243,5,7
2244,4,8
2245,5,7
2246,5,6
2247,5,6
2248,2,7
2249,3,4
2250,4,6
2251,4,4
2252,2,2
2253,5,7
2254,4,5
2255,1,7
2256,5,7
2257,3,3
2258,2,5
2259,3,7
2260,2,2
2261,2,4
2262,3,4
2263,3,5
2264,6,7
2265,4,6
2266,1,3
2267,3,3
2268,5,6
2269,2,3
2270,4,4
2271,2,7
2272,2,3
2273,5,5
2274,6,7
2275,3,5
2276,6,8
2277,4,5
2278,4,4
2279,4,7
2280,2,3
2281,3,8
2282,3,3
2283,2,2
2284,5,5
2285,6,6
2286,0,5
2287,1,2
2288,3,5
2289,4,6
2290,0,2
2291,3,7
2292,6,8
2293,2,6
2294,0,3
2295,4,7
2296,3,6
2297,1,4
2298,3,3
2299,3,6
2300,2,3
2301,8,8
2302,2,2
2303,2,4
2304,2,2
2305,4,4
2306,0,4
2307,3,7
2308,3,5
2309,0,8
2310,1,2
2311,1,7
2312,4,7
2313,2,2
2314,6,7
2315,2,3
2316,1,3
2317,1,5
2318,5,6
2319,6,6
2320,3,5
2321,5,5
2322,8,9
2323,1,3
2324,3,6
2325,2,3
2326,3,3
2327,4,8
2328,5,7
2329,2,4
2330,4,5
2331,2,6
2332,3,3
2333,4,6
2334,2,4
2335,3,4
2336,6,6
2337,5,8
2338,3,6
2339,2,5
2340,1,2
2341,5,8
2342,2,5
2343,3,4
2344,2,3
2345,6,7
2346,0,4
2347,3,8
2348,2,5
2349,2,4
2350,1,3
2351,3,9
2352,2,8
2353,4,5
2354,1,7
2355,4,4
2356,6,8
2357,0,2
2358,2,2
2359,1,2
2360,2,2
2361,1,4
2362,3,4
2363,4,7
2364,8,8
2365,4,4
2366,0,2
2367,4,5
2368,7,7
2369,1,2
2370,4,6
2371,8,8
2372,2,6
2373,0,4
2374,5,6
2375,1,8
2376,6,8
2377,5,5
2378,3,6
2379,1,5
2380,3,4
2381,6,6
2382,4,4
2383,1,2
2384,6,7
2385,3,4
2386,3,6
2387,1,2
2388,2,3
2389,5,5
2390,2,2
2391,2,2
2392,2,3
2393,2,3
2394,5,7
2395,1,3
2396,2,3
2397,2,3
2398,0,7
2399,1,5
2400,3,5
2401,5,6
2402,6,7
2403,6,6
2404,2,8
2405,3,4
2406,1,4
2407,7,7
2408,2,2
2409,2,3
2410,2,5
2411,3,3
2412,3,5
2413,1,6
2414,0,3
2415,5,7
2416,0,5
2417,0,1
2418,1,4
2419,1,4
2420,4,4
2421,2,4
2422,5,7
2423,3,4
2424,2,2
2425,3,5
2426,1,6
2427,3,4
2428,4,6
2429,2,3
2430,2,3
2431,1,2
2432,1,2
2433,3,5
2434,0,6
2435,1,3
2436,1,4
2437,5,6
2438,2,3
2439,3,3
2440,3,4
2441,3,6
2442,1,5
2443,1,5
2444,7,8
2445,1,6
2446,1,2
2447,2,4
2448,1,6
2449,2,3
2450,2,5
2451,5,7
2452,4,6
2453,4,7
2454,2,4
2455,2,2
2456,1,5
2457,2,2
2458,2,2
2459,5,8
2460,3,3
2461,5,8
2462,3,7
2463,3,6
2464,6,7
2465,4,4
2466,3,4
2467,5,6
2468,0,5
2469,5,6
2470,4,6
2471,3,3
2472,1,4
2473,1,2
2474,1,3
2475,3,3
2476,0,3
2477,4,8
2478,5,7
2479,5,5
2480,0,6
2481,5,6
2482,1,2
2483,1,6
2484,5,5
2485,3,4
2486,0,6
2487,2,7
2488,4,5
2489,2,6
2490,3,4
2491,3,3
2492,0,2
2493,1,6
2494,1,4
2495,3,5
2496,4,4
2497,5,6
2498,5,7
2499,4,8
2500,0,2
2501,2,5
2502,2,5
2503,2,2
2504,4,6
2505,3,4
2506,2,2
2507,0,5
2508,5,5
2509,5,5
2510,0,2
2511,1,4
2512,0,5
2513,3,4
2514,1,2
2515,4,5
2516,2,8
2517,4,6
2518,5,6
2519,1,6
2520,7,8
2521,0,5
2522,2,7
2523,3,8
2524,1,5
2525,2,2
2526,4,4
2527,2,4
2528,2,7
2529,2,7
2530,6,7
2531,3,8
2532,0,2
2533,1,9
2534,2,3
2535,4,4
2536,1,6
2537,3,5
2538,4,7
2539,3,5
2540,2,3
2541,2,7
2542,1,4
2543,6,7
2544,3,3
2545,1,4
2546,3,7
2547,4,5
2548,2,2
2549,2,2
2550,1,4
2551,4,8
2552,4,6
2553,1,2
2554,4,7
2555,1,2
2556,0,2
2557,1,6
2558,4,6
2559,1,6
2560,4,5
2561,1,4
2562,4,8
2563,4,9
2564,2,6
2565,3,3
2566,2,6
2567,4,6
2568,1,3
2569,3,7
2570,4,7
2571,4,5
2572,3,3
2573,3,3
2574,2,3
2575,1,2
2576,0,7
2577,0,4
2578,3,3
2579,2,7
2580,1,2
2581,2,7
2582,1,2
2583,0,2
2584,3,7
2585,2,5
2586,6,8
2587,1,2
2588,3,8
2589,3,6
2590,1,4
2591,2,5
2592,5,5
2593,3,3
2594,1,6
2595,2,8
2596,4,5
2597,5,6
2598,3,4
2599,4,7
2600,0,5
2601,3,4
2602,4,4
2603,4,6
2604,5,8
2605,5,6
2606,3,4
2607,2,4
2608,3,3
2609,1,5
2610,2,2
2611,6,7
2612,0,8
2613,1,5
2614,5,6
2615,5,7
2616,3,5
2617,4,5
2618,2,6
2619,1,3
2620,0,6
2621,4,7
2622,2,4
2623,2,2
2624,3,4
2625,2,2
2626,4,5
2627,4,5
2628,4,6
2629,2,6
2630,4,4
2631,2,2
2632,7,9
2633,5,8
2634,2,5
2635,3,5
2636,2,7
2637,2,4
2638,2,6
2639,2,3
2640,2,4
2641,1,2
2642,2,8
2643,5,7
2644,1,3
2645,4,5
2646,7,7
2647,0,4
2648,3,3
2649,2,2
2650,4,8
2651,0,5
2652,2,2
2653,1,4
2654,3,7
2655,3,5
2656,3,4
2657,3,6
2658,4,4
2659,7,8
2660,2,3
2661,2,2
2662,0,2
2663,4,4
2664,4,6
2665,3,3
2666,3,3
2667,2,2
2668,2,3
2669,1,2
2670,3,6
2671,3,5
2672,2,2
2673,1,2
2674,4,4
2675,5,5
2676,3,3
2677,4,4
2678,3,3
2679,4,5
2680,3,3
2681,1,2
2682,7,8
2683,0,2
2684,0,8
2685,1,2
2686,3,7
2687,7,7
2688,1,8
2689,6,7
2690,5,5
2691,1,8
2692,4,6
2693,2,7
2694,4,6
2695,4,5
2696,2,5
2697,4,5
2698,4,5
2699,3,5
2700,0,2
2701,6,7
2702,6,8
2703,1,2
2704,3,4
2705,0,6
2706,2,6
2707,1,3
2708,3,6
2709,1,3
2710,0,3
2711,1,4
2712,4,7
2713,1,4
2714,3,3
2715,2,4
2716,6,8
2717,3,4
2718,2,2
2719,2,4
2720,2,4
2721,2,2
2722,3,3
2723,4,6
2724,5,6
2725,5,5
2726,3,3
2727,2,3
2728,2,2
2729,2,2
2730,2,3
2731,4,4
2732,2,4
2733,2,5
2734,2,7
2735,3,6
2736,2,2
2737,3,3
2738,3,5
2739,6,7
2740,2,3
2741,1,3
2742,2,2
2743,2,3
2744,7,7
2745,3,9
2746,2,4
2747,5,5
2748,4,4
2749,4,6
2750,7,7
2751,4,4
2752,2,7
2753,6,7
2754,3,6
2755,3,4
2756,1,4
2757,3,4
2758,2,2
2759,0,4
2760,5,5
2761,4,5
2762,4,5
2763,5,8
2764,2,5
2765,2,7
2766,1,7
2767,2,3
2768,1,7
2769,1,4
2770,4,6
2771,1,3
2772,3,4
2773,6,6
2774,1,1
2775,3,5
2776,3,6
2777,3,4
2778,3,6
2779,1,8
2780,1,2
2781,3,7
2782,3,6
2783,5,6
2784,3,5
2785,3,3
2786,3,5
2787,1,2
2788,6,6
2789,3,4
2790,1,2
2791,5,5
2792,3,4
2793,7,8
2794,2,2
2795,4,8
2796,1,4
2797,2,2
2798,2,2
2799,3,5
2800,1,2
2801,2,3
2802,4,6
2803,1,3
2804,1,2
2805,4,4
2806,5,7
2807,2,5
2808,5,8
2809,2,2
2810,2,3
2811,3,7
2812,5,7
2813,3,5
2814,4,8
2815,2,3
2816,2,4
2817,0,5
2818,0,3
2819,4,6
2820,2,7
2821,3,4
2822,4,5
2823,3,4
2824,1,3
2825,2,2
2826,1,4
2827,3,7
2828,3,8
2829,0,2
2830,1,4
2831,3,5
2832,2,3
2833,4,6
2834,4,7
2835,2,5
2836,6,8
2837,1,4
2838,0,3
2839,2,3
2840,2,4
2841,5,8
2842,1,4
2843,6,6
2844,2,6
2845,3,6
2846,1,3
2847,2,2
2848,2,2
2849,1,3
2850,1,4
2851,3,4
2852,1,2
2853,4,5
2854,5,7
2855,0,2
2856,2,2
2857,3,5
2858,0,4
2859,1,6
2860,3,5
2861,2,7
2862,3,3
2863,3,5
2864,3,3
2865,0,3
2866,1,8
2867,0,6
2868,2,4
2869,3,6
2870,3,4
2871,3,3
2872,5,5
2873,0,2
2874,4,5
2875,2,3
2876,4,5
2877,5,6
2878,3,6
2879,2,2
2880,0,9
2881,2,5
2882,0,7
2883,5,5
2884,3,5
2885,2,6
2886,1,2
2887,3,4
2888,1,2
2889,2,2
2890,0,7
2891,1,5
2892,1,2
2893,3,3
2894,0,5
2895,3,4
2896,1,4
2897,7,9
2898,6,8
2899,2,2
2900,5,5
2901,0,3
2902,1,2
2903,6,8
2904,4,7
2905,3,6
2906,3,7
2907,3,5
2908,1,2
2909,1,3
2910,3,6
2911,1,2
2912,5,6
2913,4,7
2914,2,6
2915,5,8
2916,2,5
2917,1,8
2918,5,5
2919,2,2
2920,5,7
2921,4,4
2922,3,6
2923,3,5
2924,1,5
2925,0,3
2926,4,4
2927,2,6
2928,0,2
2929,1,2
2930,1,5
2931,0,7
2932,2,2
2933,5,7
2934,4,7
2935,4,5
2936,3,3
2937,3,6
2938,5,7
2939,1,4
2940,0,5
2941,5,6
2942,5,6
2943,3,4
2944,0,2
2945,4,4
2946,3,3
2947,2,4
2948,3,4
2949,4,4
2950,4,7
2951,5,7
2952,3,4
2953,0,5
2954,4,7
2955,4,7
2956,5,5
2957,4,7
2958,2,7
2959,2,3
2960,1,4
2961,1,5
2962,2,6
2963,4,7
2964,0,4
2965,1,2
2966,3,7
2967,1,7
2968,4,4
2969,3,7
2970,1,7
2971,5,8
2972,2,3
2973,0,4
2974,3,4
2975,0,2
2976,1,7
2977,6,7
2978,1,3
2979,4,8
2980,3,4
2981,5,5
2982,0,1
2983,0,4
2984,5,7
2985,0,7
2986,6,7
2987,4,5
2988,3,5
2989,5,5
2990,5,7
2991,2,3
2992,1,2
2993,4,6
2994,0,2
2995,5,7
2996,3,6
2997,1,1
2998,2,2
2999,1,2
3000,4,5
3001,4,6
3002,0,4
3003,3,5
3004,3,7
3005,3,5
3006,0,4
3007,4,7
3008,4,7
3009,1,7
3010,2,6
3011,1,3
3012,3,3
3013,5,5
3014,2,3
3015,1,8
3016,6,6
3017,2,7
3018,0,2
3019,2,4
3020,2,4
3021,4,5
3022,4,5
3023,5,5
3024,5,6
3025,4,4
3026,3,4
3027,4,5
3028,6,8
3029,3,7
3030,2,4
3031,3,4
3032,5,6
3033,3,8
3034,2,5
3035,3,5
3036,2,2
3037,2,6
3038,3,4
3039,5,7
3040,4,7
3041,1,1
3042,3,6
3043,1,2
3044,2,3
3045,0,3
3046,3,4
3047,3,4
3048,6,6
3049,2,2
3050,5,6
3051,1,7
3052,0,6
3053,2,5
3054,2,2
3055,3,3
3056,3,6
3057,2,3
3058,5,7
3059,0,3
3060,3,4
3061,1,3
3062,8,8
3063,2,3
3064,3,8
3065,5,7
3066,2,6
3067,2,2
3068,4,6
3069,2,2
3070,3,4
3071,0,2
3072,3,6
3073,1,2
3074,2,8
3075,5,5
3076,0,5
3077,2,3
3078,1,4
3079,2,5
3080,3,4
3081,0,5
3082,0,3
3083,3,3
3084,1,4
3085,1,2
3086,7,7
3087,4,4
3088,4,5
3089,0,2
3090,5,8
3091,1,2
3092,3,4
3093,5,5
3094,1,7
3095,2,7
3096,2,6
3097,1,8
3098,4,4
3099,4,4
3100,3,4
3101,2,4
3102,4,6
3103,4,5
3104,0,4
3105,4,4
3106,5,7
3107,3,6
3108,2,8
3109,1,3
3110,5,7
3111,1,2
3112,2,3
3113,1,6
3114,1,2
3115,3,4
3116,1,2
3117,6,6
3118,3,8
3119,3,5
3120,1,2
3121,2,2
3122,2,2
3123,0,3
3124,2,4
3125,1,4
3126,4,7
3127,4,8
3128,1,3
3129,4,6
3130,1,2
3131,3,3
3132,4,6
3133,3,6
3134,2,3
3135,0,4
3136,1,4
3137,2,5
3138,1,2
3139,2,3
3140,1,7
3141,2,3
3142,0,6
3143,5,5
3144,2,4
3145,2,3
3146,1,3
3147,4,8
3148,2,2
3149,4,8
3150,1,4
3151,4,4
3152,2,8
3153,2,4
3154,2,3
3155,4,5
3156,1,3
3157,1,2
3158,0,2
3159,3,8
3160,3,4
3161,3,3
3162,2,2
3163,0,3
3164,1,2
3165,5,5
3166,2,8
3167,3,4
3168,1,5
3169,1,3
3170,3,5
3171,0,2
3172,3,8
3173,1,8
3174,3,3
3175,4,4
3176,0,3
3177,2,4
3178,5,8
3179,7,7
3180,0,4
3181,3,3
3182,2,8
3183,6,7
3184,0,7
3185,6,7
3186,3,4
3187,5,5
3188,3,5
3189,2,2
3190,3,5
3191,7,7
3192,1,7
3193,2,3
3194,5,7
3195,1,4
3196,5,6
3197,4,4
3198,1,2
3199,1,7
3200,3,4
3201,2,2
3202,0,5
3203,3,4
3204,3,6
3205,1,8
3206,3,6
3207,1,9
3208,4,4
3209,5,6
3210,1,3
3211,3,4
3212,1,2
3213,4,5
3214,0,4
3215,0,6
3216,2,8
3217,4,5
3218,2,2
3219,3,5
3220,0,8
3221,1,3
3222,4,5
3223,2,3
3224,4,7
3225,1,5
3226,2,5
3227,1,5
3228,0,5
3229,2,2
3230,0,3
3231,4,4
3232,3,5
3233,4,5
3234,0,3
3235,0,3
3236,1,3
3237,0,4
3238,3,3
3239,5,7
3240,4,5
3241,5,7
3242,0,3
3243,3,8
3244,4,4
3245,5,7
3246,2,5
3247,6,7
3248,6,9
3249,3,3
3250,4,5
3251,1,3
3252,0,3
3253,4,4
3254,3,3
3255,6,7
3256,0,7
3257,3,7
3258,2,2
3259,2,3
3260,2,3
3261,0,6
3262,2,3
3263,7,7
3264,4,4
3265,2,5
3266,4,7
3267,4,4
3268,4,4
3269,3,3
3270,3,4
3271,0,5
3272,1,2
3273,3,4
3274,3,3
3275,0,8
3276,1,2
3277,1,4
3278,1,3
3279,4,7
3280,1,7
3281,0,3
3282,0,4
3283,3,3
3284,2,3
3285,1,2
3286,2,6
3287,4,5
3288,3,4
3289,1,4
3290,3,4
3291,3,5
3292,3,3
3293,2,4
3294,3,5
3295,4,7
3296,6,7
3297,0,8
3298,3,7
3299,5,6
3300,0,4
3301,3,6
3302,2,4
3303,4,7
3304,1,2
3305,2,2
3306,1,6
3307,5,8
3308,3,6
3309,3,3
3310,2,3
3311,1,3
3312,0,2
3313,5,7
3314,1,2
3315,3,4
3316,6,7
3317,4,6
3318,0,8
3319,4,4
3320,3,3
3321,5,7
3322,2,3
3323,2,2
3324,3,5
3325,6,7
3326,4,6
3327,4,4
3328,0,4
3329,2,6
3330,4,4
3331,2,4
3332,1,2
3333,5,6
3334,0,4
3335,2,6
3336,1,8
3337,3,5
3338,3,3
3339,3,4
3340,5,7
3341,0,4
3342,2,2
3343,0,6
3344,1,4
3345,2,8
3346,2,2
3347,5,6
3348,0,4
3349,3,3
3350,3,3
3351,1,6
3352,2,4
3353,4,7
3354,2,7
3355,4,5
3356,6,9
3357,4,6
3358,2,4
3359,6,7
3360,2,4
3361,4,5
3362,1,7
3363,4,8
3364,1,7
3365,2,6
3366,2,2
3367,3,8
3368,5,6
3369,1,2
3370,2,2
3371,2,2
3372,1,2
3373,4,5
3374,1,2
3375,3,3
3376,1,3
3377,6,6
3378,4,5
3379,3,3
3380,1,2
3381,0,6
3382,5,7
3383,3,3
3384,7,7
3385,5,5
3386,3,6
3387,4,4
3388,3,5
3389,6,7
3390,3,4
3391,4,5
3392,3,8
3393,1,8
3394,2,8
3395,2,7
3396,1,2
3397,4,6
3398,2,4
3399,5,6
3400,1,4
3401,4,8
3402,1,5
3403,3,7
3404,4,5
3405,2,3
3406,0,2
3407,1,4
3408,2,2
3409,3,4
3410,5,6
3411,2,2
3412,5,6
3413,5,7
3414,0,8
3415,4,4
3416,6,7
3417,5,7
3418,3,6
3419,4,5
3420,0,7
3421,3,3
3422,3,4
3423,5,6
3424,5,6
3425,4,4
3426,4,4
3427,2,8
3428,4,7
3429,2,3
3430,3,4
3431,1,4
3432,5,6
3433,3,4
3434,0,6
3435,3,4
3436,2,5
3437,2,3
3438,0,2
3439,3,8
3440,4,5
3441,1,2
3442,5,7
3443,3,6
3444,4,4
3445,2,2
3446,3,5
3447,1,5
3448,5,6
3449,0,1
3450,2,6
3451,3,4
3452,4,5
3453,1,1
3454,4,5
3455,5,8
3456,2,3
3457,3,3
3458,3,4
3459,2,7
3460,0,3
3461,1,7
3462,2,8
3463,5,7
3464,1,6
3465,4,9
3466,3,3
3467,4,7
3468,4,5
3469,2,2
3470,2,8
3471,1,3
3472,2,3
3473,8,8
3474,0,2
3475,0,2
3476,3,5
3477,2,6
3478,5,5
3479,2,6
3480,3,3
3481,2,6
3482,2,5
3483,2,3
3484,2,2
3485,1,3
3486,4,7
3487,3,6
3488,5,6
3489,3,8
3490,1,3
3491,3,3
3492,1,2
3493,2,4
3494,0,2
3495,3,6
3496,3,5
3497,4,7
3498,6,6
3499,5,5
3500,2,3
3501,5,6
3502,1,6
3503,3,6
3504,3,3
3505,3,4
3506,2,2
3507,3,5
3508,3,4
3509,1,3
3510,4,8
3511,2,6
3512,1,3
3513,5,7
3514,2,2
3515,2,3
3516,3,7
3517,2,3
3518,5,6
3519,2,3
3520,7,8
3521,2,6
3522,5,8
3523,3,3
3524,5,6
3525,4,5
3526,4,4
3527,1,2
3528,2,4
3529,2,4
3530,1,2
3531,7,8
3532,0,2
3533,6,6
3534,2,3
3535,4,7
3536,2,4
3537,5,7
3538,1,7
3539,1,2
3540,1,3
3541,2,2
3542,2,8
3543,3,4
3544,4,6
3545,5,5
3546,0,3
3547,2,3
3548,1,4
3549,3,3
3550,5,6
3551,2,2
3552,5,5
3553,1,7
3554,2,5
3555,6,8
3556,2,3
3557,3,5
3558,2,3
3559,0,5
3560,3,8
3561,0,2
3562,3,4
3563,3,6
3564,3,5
3565,2,2
3566,0,2
3567,0,5
3568,3,6
3569,1,3
3570,1,3
3571,6,6
3572,5,7
3573,1,6
3574,3,7
3575,1,3
3576,2,5
3577,0,3
3578,0,8
3579,5,5
3580,2,3
3581,3,4
3582,4,6
3583,4,4
3584,6,7
3585,3,5
3586,7,7
3587,0,3
3588,2,3
3589,3,4
3590,1,1
3591,0,4
3592,3,3
3593,2,3
3594,2,3
3595,1,8
3596,6,6
3597,6,7
3598,0,6
3599,3,5
3600,4,6
3601,3,5
3602,6,7
3603,0,6
3604,6,6
3605,4,6
3606,3,6
3607,4,4
3608,2,8
3609,3,4
3610,5,5
3611,3,4
3612,4,5
3613,3,8
3614,1,6
3615,0,2
3616,6,6
3617,8,8
3618,4,7
3619,4,4
3620,5,7
3621,1,2
3622,1,8
3623,2,2
3624,2,3
3625,3,5
3626,3,4
3627,5,6
3628,4,6
3629,3,5
3630,4,5
3631,4,5
3632,5,8
3633,1,6
3634,6,6
3635,2,3
3636,5,5
3637,3,3
3638,2,5
3639,0,2
3640,1,5
3641,3,3
3642,5,7
3643,5,7
3644,2,2
3645,2,4
3646,2,2
3647,0,2
3648,1,2
3649,2,3
3650,3,3
3651,4,7
3652,3,6
3653,3,4
3654,2,2
3655,2,2
3656,6,7
3657,1,3
3658,1,2
3659,6,8
3660,2,7
3661,2,7
3662,4,5
3663,2,4
3664,2,2
3665,5,5
3666,1,3
3667,2,3
3668,1,2
3669,1,4
3670,0,6
3671,3,5
3672,4,7
3673,1,1
3674,0,1
3675,4,7
3676,2,2
3677,5,6
3678,4,4
3679,1,7
3680,3,3
3681,2,6
3682,2,2
3683,1,6
3684,3,5
3685,7,9
3686,5,7
3687,3,5
3688,2,7
3689,2,3
3690,7,8
3691,4,5
3692,5,7
3693,1,3
3694,2,7
3695,5,5
3696,5,7
3697,3,3
3698,6,6
3699,1,4
3700,1,4
3701,3,8
3702,0,2
3703,1,4
3704,7,7
3705,2,2
3706,5,7
3707,5,6
3708,7,8
3709,4,7
3710,1,1
3711,2,4
3712,5,7
3713,2,2
3714,1,6
3715,0,6
3716,3,3
3717,6,7
3718,4,5
3719,4,7
3720,2,7
3721,2,3
3722,3,4
3723,0,2
3724,7,8
3725,5,9
3726,1,2
3727,0,2
3728,3,5
3729,3,5
3730,3,3
3731,1,3
3732,3,5
3733,1,2
3734,1,5
3735,2,3
3736,5,8
3737,0,3
3738,2,2
3739,3,5
3740,1,4
3741,3,3
3742,4,4
3743,1,3
3744,5,6
3745,1,6
3746,5,6
3747,5,6
3748,4,8
3749,3,3
3750,3,5
3751,6,6
3752,2,6
3753,2,2
3754,1,7
3755,2,2
3756,0,2
3757,2,3
3758,4,7
3759,2,5
3760,2,3
3761,1,3
3762,4,4
3763,5,5
3764,1,6
3765,7,8
3766,0,2
3767,0,4
3768,0,4
3769,1,2
3770,2,4
3771,1,3
3772,2,6
3773,1,4
3774,3,4
3775,1,6
3776,0,5
3777,1,4
3778,2,4
3779,0,3
3780,5,5
3781,4,5
3782,5,6
3783,2,2
3784,3,6
3785,4,4
3786,0,2
3787,4,6
3788,4,6
3789,0,3
3790,2,4
3791,1,1
3792,1,3
3793,2,4
3794,1,7
3795,1,6
3796,3,7
3797,2,6
3798,1,3
3799,1,3
3800,1,2
3801,0,3
3802,4,4
3803,2,3
3804,6,6
3805,5,8
3806,0,2
3807,1,7
3808,2,6
3809,2,4
3810,6,8
3811,3,5
3812,5,5
3813,6,7
3814,0,3
3815,2,6
3816,2,2
3817,1,2
3818,3,4
3819,3,7
3820,2,3
3821,3,4
3822,1,3
3823,0,5
3824,3,4
3825,3,6
3826,3,4
3827,5,6
3828,4,4
3829,1,8
3830,4,6
3831,1,2
3832,2,5
3833,4,6
3834,4,4
3835,2,7
3836,5,7
3837,2,2
3838,0,6
3839,3,5
3840,5,5
3841,0,2
3842,2,2
3843,1,2
3844,3,3
3845,3,3
3846,4,4
3847,1,2
3848,4,6
3849,4,5
3850,1,7
3851,1,6
3852,3,5
3853,2,2
3854,3,8
3855,0,6
3856,3,4
3857,1,4
3858,1,3
3859,9,9
3860,2,5
3861,2,2
3862,3,6
3863,1,6
3864,4,7
3865,6,7
3866,3,6
3867,3,3
3868,3,4
3869,1,4
3870,5,5
3871,8,8
3872,3,3
3873,2,6
3874,5,8
3875,5,6
3876,6,6
3877,0,6
3878,5,8
3879,1,2
3880,0,2
3881,7,9
3882,3,3
3883,1,4
3884,3,6
3885,0,5
3886,3,5
3887,3,3
3888,4,4
3889,3,5
3890,1,5
3891,6,8
3892,2,2
3893,0,2
3894,2,3
3895,2,3
3896,4,4
3897,0,6
3898,4,5
3899,5,5
3900,4,8
3901,2,2
3902,4,5
3903,5,8
3904,2,3
3905,2,4
3906,2,2
3907,2,2
3908,1,2
3909,4,6
3910,4,4
3911,0,3
3912,2,2
3913,4,8
3914,3,4
3915,2,2
3916,1,2
3917,0,5
3918,3,3
3919,1,6
3920,4,6
3921,3,5
3922,0,3
3923,2,3
3924,2,3
3925,3,5
3926,5,5
3927,1,2
3928,5,7
3929,3,9
3930,2,5
3931,3,5
3932,5,6
3933,2,3
3934,3,5
3935,3,4
3936,3,6
3937,2,4
3938,1,2
3939,3,3
3940,1,3
3941,3,8
3942,3,6
3943,4,4
3944,2,3
3945,2,2
3946,6,7
3947,3,7
3948,2,5
3949,4,4
3950,4,4
3951,1,2
3952,2,6
3953,6,8
3954,2,3
3955,0,2
3956,5,6
3957,1,3
3958,7,8
3959,0,8
3960,4,5
3961,4,4
3962,1,1
3963,0,6
3964,2,3
3965,4,5
3966,5,6
3967,1,6
3968,0,3
3969,2,2
3970,2,2
3971,5,6
3972,2,2
3973,3,7
3974,2,3
3975,4,4
3976,2,3
3977,1,3
3978,1,2
3979,4,8
3980,1,2
3981,2,3
3982,2,3
3983,2,3
3984,1,3
3985,1,2
3986,4,6
3987,4,7
3988,2,5
3989,3,4
3990,1,3
3991,2,8
3992,4,8
3993,3,3
3994,7,7
3995,6,8
3996,4,5
3997,5,5
3998,3,3
3999,5,6
4000,5,6
4001,5,7
4002,4,5
4003,1,2
4004,2,2
4005,3,4
4006,1,8
4007,3,5
4008,2,5
4009,4,4
4010,7,8
4011,1,8
4012,2,2
4013,1,6
4014,2,2
4015,1,7
4016,1,4
4017,5,5
4018,7,7
4019,3,3
4020,0,6
4021,0,8
4022,4,4
4023,0,2
4024,2,4
4025,3,7
4026,3,5
4027,5,5
4028,5,7
4029,1,2
4030,1,6
4031,2,3
4032,5,7
4033,1,3
4034,0,4
4035,2,3
4036,3,3
4037,1,3
4038,1,5
4039,1,1
4040,5,5
4041,5,5
4042,1,3
4043,1,5
4044,3,5
4045,4,7
4046,5,5
4047,5,5
4048,4,7
4049,6,8
4050,5,7
4051,3,3
4052,0,4
4053,0,3
4054,1,6
4055,4,6
4056,1,2
4057,3,4
4058,1,2
4059,3,4
4060,8,8
4061,2,4
4062,6,8
4063,0,2
4064,3,4
4065,4,4
4066,3,4
4067,1,3
4068,2,7
4069,3,6
4070,1,2
4071,1,4
4072,1,3
4073,3,7
4074,1,4
4075,5,8
4076,2,6
4077,1,2
4078,3,5
4079,1,3
4080,2,4
4081,3,3
4082,2,2
4083,2,5
4084,4,7
4085,2,3
4086,2,2
4087,6,8
4088,0,6
4089,2,6
4090,4,4
4091,2,4
4092,2,3
4093,2,2
4094,3,6
4095,0,2
4096,0,3
4097,1,3
4098,1,3
4099,2,2
4100,3,5
4101,1,6
4102,3,3
4103,5,6
4104,2,7
4105,0,4
4106,3,6
4107,2,7
4108,8,8
4109,2,2
4110,2,2
4111,2,2
4112,2,6
4113,5,6
4114,2,7
4115,2,6
4116,1,5
4117,1,6
4118,1,4
4119,3,3
4120,6,8
4121,0,1
4122,2,2
4123,3,3
4124,4,4
4125,2,4
4126,6,6
4127,1,7
4128,0,2
4129,1,6
4130,1,8
